prompt,actual_ans,gen_ans,prompt_ppl,target_ppl,gen_ppl,accuracy
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the park yesterday. This morning Julie journeyed to the bedroom. Julie went back to the park this afternoon. Julie moved to the park yesterday.
question: Where was Julie before the park?
answer:",bedroom,bedroom,3.5639688968658447,1.1040877103805542,1.1040877103805542,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the park yesterday. This morning Julie journeyed to the bedroom. Julie went back to the park this afternoon. Julie moved to the park yesterday. Bill journeyed to the park this morning. Bill went to the bedroom yesterday.
question: Where was Bill before the park?
answer:",bedroom,bedroom,3.5799319744110107,1.1470526456832886,1.1470526456832886,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the park yesterday. This morning Julie journeyed to the bedroom. Julie went back to the park this afternoon. Julie moved to the park yesterday. Bill journeyed to the park this morning. Bill went to the bedroom yesterday. Mary journeyed to the school yesterday. Julie journeyed to the school this evening.
question: Where was Julie before the park?
answer:",bedroom,bedroom,3.617537021636963,1.7051714658737183,1.7051714658737183,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the park yesterday. This morning Julie journeyed to the bedroom. Julie went back to the park this afternoon. Julie moved to the park yesterday. Bill journeyed to the park this morning. Bill went to the bedroom yesterday. Mary journeyed to the school yesterday. Julie journeyed to the school this evening. Bill went to the bedroom this afternoon. This morning Fred moved to the kitchen.
question: Where was Bill before the bedroom?
answer:",park,kitchen,3.60578989982605,7.728588104248047,2.218132734298706,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Fred moved to the park yesterday. This morning Julie journeyed to the bedroom. Julie went back to the park this afternoon. Julie moved to the park yesterday. Bill journeyed to the park this morning. Bill went to the bedroom yesterday. Mary journeyed to the school yesterday. Julie journeyed to the school this evening. Bill went to the bedroom this afternoon. This morning Fred moved to the kitchen. This morning Mary travelled to the kitchen. Fred moved to the bedroom this afternoon.
question: Where was Fred before the bedroom?
answer:",kitchen,kitchen,3.551335573196411,1.3614692687988281,1.3614692687988281,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Mary journeyed to the kitchen. This morning Fred went back to the cinema. Yesterday Julie journeyed to the cinema. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the cinema?
answer:",bedroom,bedroom,3.441558837890625,1.015587568283081,1.015587568283081,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Mary journeyed to the kitchen. This morning Fred went back to the cinema. Yesterday Julie journeyed to the cinema. Fred journeyed to the bedroom yesterday. Julie went back to the bedroom this morning. Fred journeyed to the school this afternoon.
question: Where was Julie before the bedroom?
answer:",cinema,cinema,3.451735019683838,2.3484697341918945,2.3484697341918945,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Mary journeyed to the kitchen. This morning Fred went back to the cinema. Yesterday Julie journeyed to the cinema. Fred journeyed to the bedroom yesterday. Julie went back to the bedroom this morning. Fred journeyed to the school this afternoon. Mary travelled to the bedroom this morning. This afternoon Julie went back to the park.
question: Where was Fred before the school?
answer:",cinema,bedroom,3.4460361003875732,2.747105121612549,2.087528944015503,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Mary journeyed to the kitchen. This morning Fred went back to the cinema. Yesterday Julie journeyed to the cinema. Fred journeyed to the bedroom yesterday. Julie went back to the bedroom this morning. Fred journeyed to the school this afternoon. Mary travelled to the bedroom this morning. This afternoon Julie went back to the park. Mary went back to the kitchen this afternoon. This evening Julie moved to the kitchen.
question: Where was Mary before the kitchen?
answer:",bedroom,bedroom,3.405203104019165,1.5099177360534668,1.5099177360534668,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Mary journeyed to the kitchen. This morning Fred went back to the cinema. Yesterday Julie journeyed to the cinema. Fred journeyed to the bedroom yesterday. Julie went back to the bedroom this morning. Fred journeyed to the school this afternoon. Mary travelled to the bedroom this morning. This afternoon Julie went back to the park. Mary went back to the kitchen this afternoon. This evening Julie moved to the kitchen. Yesterday Bill went to the cinema. Mary went back to the cinema this evening.
question: Where was Julie before the kitchen?
answer:",park,park,3.4529199600219727,2.564587116241455,2.564587116241455,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Julie went to the bedroom. Yesterday Bill travelled to the kitchen. This morning Julie went back to the kitchen. Yesterday Mary went to the park. Fred went back to the bedroom yesterday. Fred went to the cinema this morning.
question: Where was Fred before the cinema?
answer:",bedroom,bedroom,3.5249569416046143,1.1655632257461548,1.1655632257461548,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Julie went to the bedroom. Yesterday Bill travelled to the kitchen. This morning Julie went back to the kitchen. Yesterday Mary went to the park. Fred went back to the bedroom yesterday. Fred went to the cinema this morning. Fred went to the office this evening. Fred travelled to the bedroom this afternoon.
question: Where was Fred before the bedroom?
answer:",cinema,cinema,3.491128444671631,2.491697311401367,2.491697311401367,0.7
"context: Bill went back to the cinema yesterday. Julie went to the school this morning. Fred went to the park yesterday. Yesterday Julie went to the office.
question: Where was Julie before the school?
answer: office
###
context: Fred moved to the kitchen yesterday. Mary went back to the school yesterday. Mary travelled to the park this morning. Yesterday Julie travelled to the office.
question: Where was Mary before the park?
answer: school
###
context: Yesterday Fred went back to the office. Fred travelled to the kitchen this morning. Mary travelled to the kitchen yesterday. This morning Mary moved to the office.
question: Where was Mary before the office?
answer: kitchen
###
context: This morning Fred moved to the school. Julie went back to the cinema yesterday. Mary travelled to the bedroom yesterday. Fred journeyed to the bedroom yesterday.
question: Where was Fred before the school?
answer: bedroom
###
context: This morning Julie travelled to the office. Yesterday Julie went to the park. This morning Mary travelled to the kitchen. Yesterday Mary travelled to the park.
question: Where was Julie before the office?
answer: park
###
context: Yesterday Julie went to the bedroom. Yesterday Bill travelled to the kitchen. This morning Julie went back to the kitchen. Yesterday Mary went to the park. Fred went back to the bedroom yesterday. Fred went to the cinema this morning. Fred went to the office this evening. Fred travelled to the bedroom this afternoon. This afternoon Julie moved to the bedroom. Mary journeyed to the school this morning.
question: Where was Fred before the bedroom?
answer:",cinema,cinema,3.5237655639648438,2.5842671394348145,2.5842671394348145,0.7
